TargetName	Module	CodeClass	GeneID	SystematicName	Negative
CLEC12A	Hs_R_NGS_WTA_v1.0	Endogenous	160364	CLEC12A	FALSE
USP33	Hs_R_NGS_WTA_v1.0	Endogenous	23032	USP33	FALSE
TRIM41	Hs_R_NGS_WTA_v1.0	Endogenous	90933	TRIM41	FALSE
TCF7	Hs_R_NGS_WTA_v1.0	Endogenous	6932	TCF7	FALSE
SLC28A1	Hs_R_NGS_WTA_v1.0	Endogenous	9154	SLC28A1	FALSE
ELF2	Hs_R_NGS_WTA_v1.0	Endogenous	1998	ELF2	FALSE
FOXM1	Hs_R_NGS_WTA_v1.0	Endogenous	2305	FOXM1	FALSE
ZNF254	Hs_R_NGS_WTA_v1.0	Endogenous	9534	ZNF254	FALSE
NECTIN1	Hs_R_NGS_WTA_v1.0	Endogenous	5818	NECTIN1	FALSE
RP9	Hs_R_NGS_WTA_v1.0	Endogenous	6100	RP9	FALSE
TRIM7	Hs_R_NGS_WTA_v1.0	Endogenous	81786	TRIM7	FALSE
CHCHD1	Hs_R_NGS_WTA_v1.0	Endogenous	118487	CHCHD1	FALSE
FBXO33	Hs_R_NGS_WTA_v1.0	Endogenous	254170	FBXO33	FALSE
ZCCHC13	Hs_R_NGS_WTA_v1.0	Endogenous	389874	ZCCHC13	FALSE
BDH1	Hs_R_NGS_WTA_v1.0	Endogenous	622	BDH1	FALSE
SERTAD3	Hs_R_NGS_WTA_v1.0	Endogenous	29946	SERTAD3	FALSE
LCN15	Hs_R_NGS_WTA_v1.0	Endogenous	389812	LCN15	FALSE
SHC4	Hs_R_NGS_WTA_v1.0	Endogenous	399694	SHC4	FALSE
INKA1	Hs_R_NGS_WTA_v1.0	Endogenous	389119	INKA1	FALSE
FIBIN	Hs_R_NGS_WTA_v1.0	Endogenous	387758	FIBIN	FALSE
ACSL3	Hs_R_NGS_WTA_v1.0	Endogenous	2181	ACSL3	FALSE
FBXL22	Hs_R_NGS_WTA_v1.0	Endogenous	283807	FBXL22	FALSE
ZNF784	Hs_R_NGS_WTA_v1.0	Endogenous	147808	ZNF784	FALSE
TMEM81	Hs_R_NGS_WTA_v1.0	Endogenous	388730	TMEM81	FALSE
ACSL5	Hs_R_NGS_WTA_v1.0	Endogenous	51703	ACSL5	FALSE
RNH1	Hs_R_NGS_WTA_v1.0	Endogenous	6050	RNH1	FALSE
RBM12B	Hs_R_NGS_WTA_v1.0	Endogenous	389677	RBM12B	FALSE
E2F7	Hs_R_NGS_WTA_v1.0	Endogenous	144455	E2F7	FALSE
MBLAC1	Hs_R_NGS_WTA_v1.0	Endogenous	255374	MBLAC1	FALSE
RPRML	Hs_R_NGS_WTA_v1.0	Endogenous	388394	RPRML	FALSE
STMN1	Hs_R_NGS_WTA_v1.0	Endogenous	3925	STMN1	FALSE
FITM1	Hs_R_NGS_WTA_v1.0	Endogenous	161247	FITM1	FALSE
LURAP1L	Hs_R_NGS_WTA_v1.0	Endogenous	286343	LURAP1L	FALSE
KRTAP26-1	Hs_R_NGS_WTA_v1.0	Endogenous	388818	KRTAP26-1	FALSE
MBLAC2	Hs_R_NGS_WTA_v1.0	Endogenous	153364	MBLAC2	FALSE
EZHIP	Hs_R_NGS_WTA_v1.0	Endogenous	340602	EZHIP	FALSE
FAM47A	Hs_R_NGS_WTA_v1.0	Endogenous	158724	FAM47A	FALSE
UBL4B	Hs_R_NGS_WTA_v1.0	Endogenous	164153	UBL4B	FALSE
ELP5	Hs_R_NGS_WTA_v1.0	Endogenous	23587	ELP5	FALSE
LRRN4CL	Hs_R_NGS_WTA_v1.0	Endogenous	221091	LRRN4CL	FALSE
IQCF2	Hs_R_NGS_WTA_v1.0	Endogenous	389123	IQCF2	FALSE
PSMG1	Hs_R_NGS_WTA_v1.0	Endogenous	8624	PSMG1	FALSE
IER5L	Hs_R_NGS_WTA_v1.0	Endogenous	389792	IER5L	FALSE
ASCL4	Hs_R_NGS_WTA_v1.0	Endogenous	121549	ASCL4	FALSE
SYNJ1	Hs_R_NGS_WTA_v1.0	Endogenous	8867	SYNJ1	FALSE
SERTM1	Hs_R_NGS_WTA_v1.0	Endogenous	400120	SERTM1	FALSE
PLPP6	Hs_R_NGS_WTA_v1.0	Endogenous	403313	PLPP6	FALSE
APOBEC4	Hs_R_NGS_WTA_v1.0	Endogenous	403314	APOBEC4	FALSE
NOTCH2NLA	Hs_R_NGS_WTA_v1.0	Endogenous	100996763, 388677, 100996717	NOTCH2NLC, NOTCH2NLB, NOTCH2NLA	FALSE
CAMSAP2	Hs_R_NGS_WTA_v1.0	Endogenous	23271	CAMSAP2	FALSE
MRFAP1L1	Hs_R_NGS_WTA_v1.0	Endogenous	114932	MRFAP1L1	FALSE
CERS6	Hs_R_NGS_WTA_v1.0	Endogenous	253782	CERS6	FALSE
LRR1	Hs_R_NGS_WTA_v1.0	Endogenous	122769	LRR1	FALSE
ENTPD2	Hs_R_NGS_WTA_v1.0	Endogenous	954	ENTPD2	FALSE
DLL3	Hs_R_NGS_WTA_v1.0	Endogenous	10683	DLL3	FALSE
USP50	Hs_R_NGS_WTA_v1.0	Endogenous	373509	USP50	FALSE
CLEC4C	Hs_R_NGS_WTA_v1.0	Endogenous	170482	CLEC4C	FALSE
G3BP2	Hs_R_NGS_WTA_v1.0	Endogenous	9908	G3BP2	FALSE
LYPD2	Hs_R_NGS_WTA_v1.0	Endogenous	137797	LYPD2	FALSE
FAM151B	Hs_R_NGS_WTA_v1.0	Endogenous	167555	FAM151B	FALSE
ZBTB18	Hs_R_NGS_WTA_v1.0	Endogenous	10472	ZBTB18	FALSE
LSR	Hs_R_NGS_WTA_v1.0	Endogenous	51599	LSR	FALSE
SPINK6	Hs_R_NGS_WTA_v1.0	Endogenous	404203	SPINK6	FALSE
FAM9B	Hs_R_NGS_WTA_v1.0	Endogenous	171483	FAM9B	FALSE
SLC24A5	Hs_R_NGS_WTA_v1.0	Endogenous	283652	SLC24A5	FALSE
MUSTN1	Hs_R_NGS_WTA_v1.0	Endogenous	100526772, 389125	STIMATE-MUSTN1, MUSTN1	FALSE
SFTA2	Hs_R_NGS_WTA_v1.0	Endogenous	389376	SFTA2	FALSE
FAM180A	Hs_R_NGS_WTA_v1.0	Endogenous	389558	FAM180A	FALSE
SPACA5	Hs_R_NGS_WTA_v1.0	Endogenous	389852	SPACA5	FALSE
OR2K2	Hs_R_NGS_WTA_v1.0	Endogenous	26248	OR2K2	FALSE
PARD3B	Hs_R_NGS_WTA_v1.0	Endogenous	117583	PARD3B	FALSE
CAGE1	Hs_R_NGS_WTA_v1.0	Endogenous	285782	CAGE1	FALSE
EMC10	Hs_R_NGS_WTA_v1.0	Endogenous	284361	EMC10	FALSE
CLYBL	Hs_R_NGS_WTA_v1.0	Endogenous	171425	CLYBL	FALSE
RASL11A	Hs_R_NGS_WTA_v1.0	Endogenous	387496	RASL11A	FALSE
TMIGD1	Hs_R_NGS_WTA_v1.0	Endogenous	388364	TMIGD1	FALSE
CTXN1	Hs_R_NGS_WTA_v1.0	Endogenous	404217	CTXN1	FALSE
TACC2	Hs_R_NGS_WTA_v1.0	Endogenous	10579	TACC2	FALSE
OR2V2	Hs_R_NGS_WTA_v1.0	Endogenous	285659	OR2V2	FALSE
CCDC18	Hs_R_NGS_WTA_v1.0	Endogenous	343099	CCDC18	FALSE
MS4A10	Hs_R_NGS_WTA_v1.0	Endogenous	341116	MS4A10	FALSE
SNORC	Hs_R_NGS_WTA_v1.0	Endogenous	389084	SNORC	FALSE
OR10P1	Hs_R_NGS_WTA_v1.0	Endogenous	121130	OR10P1	FALSE
EEF1AKMT3	Hs_R_NGS_WTA_v1.0	Endogenous	25895	EEF1AKMT3	FALSE
BEX3	Hs_R_NGS_WTA_v1.0	Endogenous	27018	BEX3	FALSE
DEGS2	Hs_R_NGS_WTA_v1.0	Endogenous	123099	DEGS2	FALSE
ARL9	Hs_R_NGS_WTA_v1.0	Endogenous	132946	ARL9	FALSE
MAMDC4	Hs_R_NGS_WTA_v1.0	Endogenous	158056	MAMDC4	FALSE
CRIP3	Hs_R_NGS_WTA_v1.0	Endogenous	401262	CRIP3	FALSE
YY2	Hs_R_NGS_WTA_v1.0	Endogenous	404281	YY2	FALSE
MS4A7	Hs_R_NGS_WTA_v1.0	Endogenous	58475	MS4A7	FALSE
RARRES1	Hs_R_NGS_WTA_v1.0	Endogenous	5918	RARRES1	FALSE
FAM3B	Hs_R_NGS_WTA_v1.0	Endogenous	54097	FAM3B	FALSE
C16orf74	Hs_R_NGS_WTA_v1.0	Endogenous	404550	C16orf74	FALSE
SPAG17	Hs_R_NGS_WTA_v1.0	Endogenous	200162	SPAG17	FALSE
SCGB1D4	Hs_R_NGS_WTA_v1.0	Endogenous	404552	SCGB1D4	FALSE
CNOT1	Hs_R_NGS_WTA_v1.0	Endogenous	23019	CNOT1	FALSE
FAM83A	Hs_R_NGS_WTA_v1.0	Endogenous	84985	FAM83A	FALSE
NAALADL2	Hs_R_NGS_WTA_v1.0	Endogenous	254827	NAALADL2	FALSE
SCIMP	Hs_R_NGS_WTA_v1.0	Endogenous	388325	SCIMP	FALSE
RNF216	Hs_R_NGS_WTA_v1.0	Endogenous	54476	RNF216	FALSE
SLC25A47	Hs_R_NGS_WTA_v1.0	Endogenous	283600	SLC25A47	FALSE
GTF2H5	Hs_R_NGS_WTA_v1.0	Endogenous	404672	GTF2H5	FALSE
LRRC20	Hs_R_NGS_WTA_v1.0	Endogenous	55222	LRRC20	FALSE
EXT2	Hs_R_NGS_WTA_v1.0	Endogenous	2132	EXT2	FALSE
LMOD2	Hs_R_NGS_WTA_v1.0	Endogenous	442721	LMOD2	FALSE
POGZ	Hs_R_NGS_WTA_v1.0	Endogenous	23126	POGZ	FALSE
NPSR1	Hs_R_NGS_WTA_v1.0	Endogenous	387129	NPSR1	FALSE
NPHP1	Hs_R_NGS_WTA_v1.0	Endogenous	4867	NPHP1	FALSE
OR10A4	Hs_R_NGS_WTA_v1.0	Endogenous	283297	OR10A4	FALSE
ADAM15	Hs_R_NGS_WTA_v1.0	Endogenous	8751	ADAM15	FALSE
MBNL1	Hs_R_NGS_WTA_v1.0	Endogenous	4154	MBNL1	FALSE
EFCAB12	Hs_R_NGS_WTA_v1.0	Endogenous	90288	EFCAB12	FALSE
UAP1L1	Hs_R_NGS_WTA_v1.0	Endogenous	91373	UAP1L1	FALSE
BICDL1	Hs_R_NGS_WTA_v1.0	Endogenous	92558	BICDL1	FALSE
TMEM132E	Hs_R_NGS_WTA_v1.0	Endogenous	124842	TMEM132E	FALSE
TMEM207	Hs_R_NGS_WTA_v1.0	Endogenous	131920	TMEM207	FALSE
ZNF474	Hs_R_NGS_WTA_v1.0	Endogenous	133923	ZNF474	FALSE
FAM199X	Hs_R_NGS_WTA_v1.0	Endogenous	139231	FAM199X	FALSE
OTUD6A	Hs_R_NGS_WTA_v1.0	Endogenous	139562	OTUD6A	FALSE
ACSM6	Hs_R_NGS_WTA_v1.0	Endogenous	142827	ACSM6	FALSE
C2CD4A	Hs_R_NGS_WTA_v1.0	Endogenous	145741	C2CD4A	FALSE
DPY19L3	Hs_R_NGS_WTA_v1.0	Endogenous	147991	DPY19L3	FALSE
CDPF1	Hs_R_NGS_WTA_v1.0	Endogenous	150383	CDPF1	FALSE
GPAT2	Hs_R_NGS_WTA_v1.0	Endogenous	150763	GPAT2	FALSE
NIPAL1	Hs_R_NGS_WTA_v1.0	Endogenous	152519	NIPAL1	FALSE
ERICH1	Hs_R_NGS_WTA_v1.0	Endogenous	157697	ERICH1	FALSE
ZNF320	Hs_R_NGS_WTA_v1.0	Endogenous	162967	ZNF320	FALSE
FAM43B	Hs_R_NGS_WTA_v1.0	Endogenous	163933	FAM43B	FALSE
KBTBD12	Hs_R_NGS_WTA_v1.0	Endogenous	166348	KBTBD12	FALSE
ZNF467	Hs_R_NGS_WTA_v1.0	Endogenous	168544	ZNF467	FALSE
ZDHHC24	Hs_R_NGS_WTA_v1.0	Endogenous	254359	ZDHHC24	FALSE
ZP1	Hs_R_NGS_WTA_v1.0	Endogenous	22917	ZP1	FALSE
RNF214	Hs_R_NGS_WTA_v1.0	Endogenous	257160	RNF214	FALSE
CLEC9A	Hs_R_NGS_WTA_v1.0	Endogenous	283420	CLEC9A	FALSE
TSEN54	Hs_R_NGS_WTA_v1.0	Endogenous	283989	TSEN54	FALSE
SLC25A34	Hs_R_NGS_WTA_v1.0	Endogenous	284723	SLC25A34	FALSE
PRRT3	Hs_R_NGS_WTA_v1.0	Endogenous	285368	PRRT3	FALSE
CYP4V2	Hs_R_NGS_WTA_v1.0	Endogenous	285440	CYP4V2	FALSE
ANKRD13D	Hs_R_NGS_WTA_v1.0	Endogenous	338692	ANKRD13D	FALSE
C1orf174	Hs_R_NGS_WTA_v1.0	Endogenous	339448	C1orf174	FALSE
GADL1	Hs_R_NGS_WTA_v1.0	Endogenous	339896	GADL1	FALSE
ZC3H12D	Hs_R_NGS_WTA_v1.0	Endogenous	340152	ZC3H12D	FALSE
FREM2	Hs_R_NGS_WTA_v1.0	Endogenous	341640	FREM2	FALSE
CRACDL	Hs_R_NGS_WTA_v1.0	Endogenous	343990	CRACDL	FALSE
NCKAP5	Hs_R_NGS_WTA_v1.0	Endogenous	344148	NCKAP5	FALSE
GPR148	Hs_R_NGS_WTA_v1.0	Endogenous	344561	GPR148	FALSE
AADACL2	Hs_R_NGS_WTA_v1.0	Endogenous	344752	AADACL2	FALSE
SEPTIN14	Hs_R_NGS_WTA_v1.0	Endogenous	346288	SEPTIN14	FALSE
GPR153	Hs_R_NGS_WTA_v1.0	Endogenous	387509	GPR153	FALSE
SKIDA1	Hs_R_NGS_WTA_v1.0	Endogenous	387640	SKIDA1	FALSE
SH2D4B	Hs_R_NGS_WTA_v1.0	Endogenous	387694	SH2D4B	FALSE
C10orf99	Hs_R_NGS_WTA_v1.0	Endogenous	387695	C10orf99	FALSE
OR10W1	Hs_R_NGS_WTA_v1.0	Endogenous	81341	OR10W1	FALSE
TOMM20L	Hs_R_NGS_WTA_v1.0	Endogenous	387990	TOMM20L	FALSE
CCDC9B	Hs_R_NGS_WTA_v1.0	Endogenous	388115	CCDC9B	FALSE
TNFAIP8L3	Hs_R_NGS_WTA_v1.0	Endogenous	388121	TNFAIP8L3	FALSE
SHISA6	Hs_R_NGS_WTA_v1.0	Endogenous	388336	SHISA6	FALSE
RGS9BP	Hs_R_NGS_WTA_v1.0	Endogenous	388531	RGS9BP	FALSE
KRTDAP	Hs_R_NGS_WTA_v1.0	Endogenous	388533	KRTDAP	FALSE
IGFL3	Hs_R_NGS_WTA_v1.0	Endogenous	388555	IGFL3	FALSE
ZNF324B	Hs_R_NGS_WTA_v1.0	Endogenous	388569	ZNF324B	FALSE
RNF207	Hs_R_NGS_WTA_v1.0	Endogenous	388591	RNF207	FALSE
CD164L2	Hs_R_NGS_WTA_v1.0	Endogenous	388611	CD164L2	FALSE
GBP7	Hs_R_NGS_WTA_v1.0	Endogenous	388646	GBP7	FALSE
ZNF662	Hs_R_NGS_WTA_v1.0	Endogenous	389114	ZNF662	FALSE
TMPRSS11F	Hs_R_NGS_WTA_v1.0	Endogenous	389208	TMPRSS11F	FALSE
TEX43	Hs_R_NGS_WTA_v1.0	Endogenous	389320	TEX43	FALSE
CLPSL2	Hs_R_NGS_WTA_v1.0	Endogenous	389383	CLPSL2	FALSE
GFRAL	Hs_R_NGS_WTA_v1.0	Endogenous	389400	GFRAL	FALSE
C8orf86	Hs_R_NGS_WTA_v1.0	Endogenous	389649	C8orf86	FALSE
ALKAL1	Hs_R_NGS_WTA_v1.0	Endogenous	389658	ALKAL1	FALSE
MROH5	Hs_R_NGS_WTA_v1.0	Endogenous	389690	MROH5	FALSE
CFAP77	Hs_R_NGS_WTA_v1.0	Endogenous	389799	CFAP77	FALSE
C1QTNF8	Hs_R_NGS_WTA_v1.0	Endogenous	390664	C1QTNF8	FALSE
SLC2A7	Hs_R_NGS_WTA_v1.0	Endogenous	155184	SLC2A7	FALSE
FOXI2	Hs_R_NGS_WTA_v1.0	Endogenous	399823	FOXI2	FALSE
HOATZ	Hs_R_NGS_WTA_v1.0	Endogenous	399949	HOATZ	FALSE
C12orf76	Hs_R_NGS_WTA_v1.0	Endogenous	400073	C12orf76	FALSE
FAM174B	Hs_R_NGS_WTA_v1.0	Endogenous	400451	FAM174B	FALSE
TEX19	Hs_R_NGS_WTA_v1.0	Endogenous	400629	TEX19	FALSE
FAM177B	Hs_R_NGS_WTA_v1.0	Endogenous	400823	FAM177B	FALSE
DEFB132	Hs_R_NGS_WTA_v1.0	Endogenous	400830	DEFB132	FALSE
LCNL1	Hs_R_NGS_WTA_v1.0	Endogenous	401562	LCNL1	FALSE
ADAMTSL3	Hs_R_NGS_WTA_v1.0	Endogenous	57188	ADAMTSL3	FALSE
MAP6	Hs_R_NGS_WTA_v1.0	Endogenous	4135	MAP6	FALSE
DUOXA2	Hs_R_NGS_WTA_v1.0	Endogenous	405753	DUOXA2	FALSE
ERVFRD-1	Hs_R_NGS_WTA_v1.0	Endogenous	405754	ERVFRD-1	FALSE
LRRC75B	Hs_R_NGS_WTA_v1.0	Endogenous	388886	LRRC75B	FALSE
C11orf87	Hs_R_NGS_WTA_v1.0	Endogenous	399947	C11orf87	FALSE
ZC3H14	Hs_R_NGS_WTA_v1.0	Endogenous	79882	ZC3H14	FALSE
GRIPAP1	Hs_R_NGS_WTA_v1.0	Endogenous	56850	GRIPAP1	FALSE
CHKA	Hs_R_NGS_WTA_v1.0	Endogenous	1119	CHKA	FALSE
PRKAR1A	Hs_R_NGS_WTA_v1.0	Endogenous	5573	PRKAR1A	FALSE
ARID5A	Hs_R_NGS_WTA_v1.0	Endogenous	10865	ARID5A	FALSE
PRKCB	Hs_R_NGS_WTA_v1.0	Endogenous	5579	PRKCB	FALSE
BLOC1S3	Hs_R_NGS_WTA_v1.0	Endogenous	388552	BLOC1S3	FALSE
EEF1AKMT2	Hs_R_NGS_WTA_v1.0	Endogenous	399818	EEF1AKMT2	FALSE
PATE2	Hs_R_NGS_WTA_v1.0	Endogenous	399967	PATE2	FALSE
ASB18	Hs_R_NGS_WTA_v1.0	Endogenous	401036	ASB18	FALSE
AMTN	Hs_R_NGS_WTA_v1.0	Endogenous	401138	AMTN	FALSE
TMEM215	Hs_R_NGS_WTA_v1.0	Endogenous	401498	TMEM215	FALSE
XKRX	Hs_R_NGS_WTA_v1.0	Endogenous	402415	XKRX	FALSE
PKN1	Hs_R_NGS_WTA_v1.0	Endogenous	5585	PKN1	FALSE
RFX4	Hs_R_NGS_WTA_v1.0	Endogenous	5992	RFX4	FALSE
FOXN4	Hs_R_NGS_WTA_v1.0	Endogenous	121643	FOXN4	FALSE
KRBA2	Hs_R_NGS_WTA_v1.0	Endogenous	124751	KRBA2	FALSE
ANO5	Hs_R_NGS_WTA_v1.0	Endogenous	203859	ANO5	FALSE
PLA2G4F	Hs_R_NGS_WTA_v1.0	Endogenous	255189	PLA2G4F	FALSE
TMED8	Hs_R_NGS_WTA_v1.0	Endogenous	283578	TMED8	FALSE
SIGLEC15	Hs_R_NGS_WTA_v1.0	Endogenous	284266	SIGLEC15	FALSE
ADAMTSL5	Hs_R_NGS_WTA_v1.0	Endogenous	339366	ADAMTSL5	FALSE
ZNF517	Hs_R_NGS_WTA_v1.0	Endogenous	340385	ZNF517	FALSE
SLC16A12	Hs_R_NGS_WTA_v1.0	Endogenous	387700	SLC16A12	FALSE
CCDC103	Hs_R_NGS_WTA_v1.0	Endogenous	388389	CCDC103	FALSE
C2orf66	Hs_R_NGS_WTA_v1.0	Endogenous	401027	C2orf66	FALSE
TAFA1	Hs_R_NGS_WTA_v1.0	Endogenous	407738	TAFA1	FALSE
SLC26A1	Hs_R_NGS_WTA_v1.0	Endogenous	10861	SLC26A1	FALSE
ATP6V1H	Hs_R_NGS_WTA_v1.0	Endogenous	51606	ATP6V1H	FALSE
SFXN4	Hs_R_NGS_WTA_v1.0	Endogenous	119559	SFXN4	FALSE
KRT39	Hs_R_NGS_WTA_v1.0	Endogenous	390792	KRT39	FALSE
CHCHD10	Hs_R_NGS_WTA_v1.0	Endogenous	400916	CHCHD10	FALSE
DACT2	Hs_R_NGS_WTA_v1.0	Endogenous	168002	DACT2	FALSE
PRR27	Hs_R_NGS_WTA_v1.0	Endogenous	401137	PRR27	FALSE
HIGD2B	Hs_R_NGS_WTA_v1.0	Endogenous	123346	HIGD2B	FALSE
SIGLEC16	Hs_R_NGS_WTA_v1.0	Endogenous	400709	SIGLEC16	FALSE
PMS2	Hs_R_NGS_WTA_v1.0	Endogenous	5395	PMS2	FALSE
MOBP	Hs_R_NGS_WTA_v1.0	Endogenous	4336	MOBP	FALSE
HNRNPDL	Hs_R_NGS_WTA_v1.0	Endogenous	9987	HNRNPDL	FALSE
INPP5F	Hs_R_NGS_WTA_v1.0	Endogenous	22876	INPP5F	FALSE
EARS2	Hs_R_NGS_WTA_v1.0	Endogenous	124454	EARS2	FALSE
ZNF525	Hs_R_NGS_WTA_v1.0	Endogenous	170958	ZNF525	FALSE
HCG22	Hs_R_NGS_WTA_v1.0	Endogenous	285834	HCG22	FALSE
NBDY	Hs_R_NGS_WTA_v1.0	Endogenous	550643	NBDY	FALSE
COL6A5	Hs_R_NGS_WTA_v1.0	Endogenous	256076	COL6A5	FALSE
CIRBP	Hs_R_NGS_WTA_v1.0	Endogenous	1153	CIRBP	FALSE
ADPGK	Hs_R_NGS_WTA_v1.0	Endogenous	83440	ADPGK	FALSE
TSEN15	Hs_R_NGS_WTA_v1.0	Endogenous	116461	TSEN15	FALSE
CHRAC1	Hs_R_NGS_WTA_v1.0	Endogenous	54108	CHRAC1	FALSE
ZNF30	Hs_R_NGS_WTA_v1.0	Endogenous	90075	ZNF30	FALSE
TAZ	Hs_R_NGS_WTA_v1.0	Endogenous	6901	TAZ	FALSE
GIMAP6	Hs_R_NGS_WTA_v1.0	Endogenous	474344	GIMAP6	FALSE
RNF121	Hs_R_NGS_WTA_v1.0	Endogenous	55298	RNF121	FALSE
CCDC197	Hs_R_NGS_WTA_v1.0	Endogenous	256369	CCDC197	FALSE
TOM1	Hs_R_NGS_WTA_v1.0	Endogenous	10043	TOM1	FALSE
FBLL1	Hs_R_NGS_WTA_v1.0	Endogenous	345630	FBLL1	FALSE
SMIM10L2A	Hs_R_NGS_WTA_v1.0	Endogenous	399668	SMIM10L2A	FALSE
CCDC66	Hs_R_NGS_WTA_v1.0	Endogenous	285331	CCDC66	FALSE
SMIM10L2B	Hs_R_NGS_WTA_v1.0	Endogenous	644596	SMIM10L2B	FALSE
CIAO2B	Hs_R_NGS_WTA_v1.0	Endogenous	51647	CIAO2B	FALSE
SEC61A2	Hs_R_NGS_WTA_v1.0	Endogenous	55176	SEC61A2	FALSE
C11orf21	Hs_R_NGS_WTA_v1.0	Endogenous	29125	C11orf21	FALSE
ASB17	Hs_R_NGS_WTA_v1.0	Endogenous	127247	ASB17	FALSE
LRRC27	Hs_R_NGS_WTA_v1.0	Endogenous	80313	LRRC27	FALSE
ZNF438	Hs_R_NGS_WTA_v1.0	Endogenous	220929	ZNF438	FALSE
RAB5IF	Hs_R_NGS_WTA_v1.0	Endogenous	55969, 100527943	TGIF2-RAB5IF, RAB5IF	FALSE
TMEM79	Hs_R_NGS_WTA_v1.0	Endogenous	84283	TMEM79	FALSE
ZNF487	Hs_R_NGS_WTA_v1.0	Endogenous	642819	ZNF487	FALSE
GLYCTK	Hs_R_NGS_WTA_v1.0	Endogenous	132158	GLYCTK	FALSE
EFCAB5	Hs_R_NGS_WTA_v1.0	Endogenous	374786	EFCAB5	FALSE
MROH7	Hs_R_NGS_WTA_v1.0	Endogenous	374977	MROH7	FALSE
LMLN	Hs_R_NGS_WTA_v1.0	Endogenous	89782	LMLN	FALSE
SH3GL3	Hs_R_NGS_WTA_v1.0	Endogenous	6457	SH3GL3	FALSE
C3orf49	Hs_R_NGS_WTA_v1.0	Endogenous	132200	C3orf49	FALSE
AP5M1	Hs_R_NGS_WTA_v1.0	Endogenous	55745	AP5M1	FALSE
HAUS1	Hs_R_NGS_WTA_v1.0	Endogenous	115106	HAUS1	FALSE
KHDC1	Hs_R_NGS_WTA_v1.0	Endogenous	80759	KHDC1	FALSE
LRRC74B	Hs_R_NGS_WTA_v1.0	Endogenous	400891	LRRC74B	FALSE
TINCR	Hs_R_NGS_WTA_v1.0	Endogenous	257000	TINCR	FALSE
EFCAB10	Hs_R_NGS_WTA_v1.0	Endogenous	100130771	EFCAB10	FALSE
DIP2C-AS1	Hs_R_NGS_WTA_v1.0	Endogenous	414235	DIP2C-AS1	FALSE
POLE3	Hs_R_NGS_WTA_v1.0	Endogenous	54107	POLE3	FALSE
HHLA3	Hs_R_NGS_WTA_v1.0	Endogenous	11147	HHLA3	FALSE
BZW2	Hs_R_NGS_WTA_v1.0	Endogenous	28969	BZW2	FALSE
SMAD6	Hs_R_NGS_WTA_v1.0	Endogenous	4091	SMAD6	FALSE
TTC31	Hs_R_NGS_WTA_v1.0	Endogenous	64427	TTC31	FALSE
TTLL1	Hs_R_NGS_WTA_v1.0	Endogenous	25809	TTLL1	FALSE
CREBZF	Hs_R_NGS_WTA_v1.0	Endogenous	58487	CREBZF	FALSE
THUMPD2	Hs_R_NGS_WTA_v1.0	Endogenous	80745	THUMPD2	FALSE
TIMM8B	Hs_R_NGS_WTA_v1.0	Endogenous	26521	TIMM8B	FALSE
UBE2L3	Hs_R_NGS_WTA_v1.0	Endogenous	7332, 171222	UBE2L5, UBE2L3	FALSE
NDUFAF5	Hs_R_NGS_WTA_v1.0	Endogenous	79133	NDUFAF5	FALSE
WDR13	Hs_R_NGS_WTA_v1.0	Endogenous	64743	WDR13	FALSE
TEX49	Hs_R_NGS_WTA_v1.0	Endogenous	255411	TEX49	FALSE
SELL	Hs_R_NGS_WTA_v1.0	Endogenous	6402	SELL	FALSE
ELAPOR2	Hs_R_NGS_WTA_v1.0	Endogenous	222223	ELAPOR2	FALSE
XPNPEP1	Hs_R_NGS_WTA_v1.0	Endogenous	7511	XPNPEP1	FALSE
TMEM150A	Hs_R_NGS_WTA_v1.0	Endogenous	129303	TMEM150A	FALSE
PRRG3	Hs_R_NGS_WTA_v1.0	Endogenous	79057	PRRG3	FALSE
RAB17	Hs_R_NGS_WTA_v1.0	Endogenous	64284	RAB17	FALSE
GOLGA8F	Hs_R_NGS_WTA_v1.0	Endogenous	283768, 729786, 100132979, 100132565, 390535	GOLGA8G, GOLGA8F, GOLGA8DP, GOLGA8EP, GOLGA8CP	FALSE
PEF1	Hs_R_NGS_WTA_v1.0	Endogenous	553115	PEF1	FALSE
MYNN	Hs_R_NGS_WTA_v1.0	Endogenous	55892	MYNN	FALSE
SNX7	Hs_R_NGS_WTA_v1.0	Endogenous	51375	SNX7	FALSE
ZNF630	Hs_R_NGS_WTA_v1.0	Endogenous	57232	ZNF630	FALSE
PSMD1	Hs_R_NGS_WTA_v1.0	Endogenous	5707	PSMD1	FALSE
CASP12	Hs_R_NGS_WTA_v1.0	Endogenous	100506742	CASP12	FALSE
FTCDNL1	Hs_R_NGS_WTA_v1.0	Endogenous	348751	FTCDNL1	FALSE
C10orf143	Hs_R_NGS_WTA_v1.0	Endogenous	387723	C10orf143	FALSE
SRGN	Hs_R_NGS_WTA_v1.0	Endogenous	5552	SRGN	FALSE
IFFO1	Hs_R_NGS_WTA_v1.0	Endogenous	25900	IFFO1	FALSE
UROD	Hs_R_NGS_WTA_v1.0	Endogenous	7389	UROD	FALSE
DBF4B	Hs_R_NGS_WTA_v1.0	Endogenous	80174	DBF4B	FALSE
OSBPL9	Hs_R_NGS_WTA_v1.0	Endogenous	114883	OSBPL9	FALSE
