Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	CellType
SLC7A8	-0.7709430491641048	6.846475157585633	-3.8020321077033574	1.8704799185511502e-4	0.009247379480109274	0.5409570629408789	glomeruli
HSP90B1	-0.7564217430311891	7.738731303619479	-3.812355646352434	1.7988059806317995e-4	0.009019213186887842	0.5203353037802056	glomeruli
PLPP1	-0.6098876654276525	8.548357958298835	-3.839887071632794	1.6201617682472691e-4	0.008461969902074798	0.5053249559309103	glomeruli
ITGAL	0.9011941369182885	5.409589769456558	3.76301366166617	2.1665444432448046e-4	0.010445244075412932	0.42131479579336784	glomeruli
FOXC1	-0.5914070967844856	6.8584070121817025	-3.7734367471648103	2.0833883863381625e-4	0.010106133458056136	0.4175069377987626	glomeruli
LILRA5	0.8078727334512381	5.863207107081499	3.746838471378494	2.301831411814104e-4	0.01083697905993983	0.4137893933032668	glomeruli
CLK1	-0.5354775329532503	7.539693123122808	-3.773087075573729	2.0861284661125053e-4	0.010106133458056136	0.40041344586235805	glomeruli
SNX3	-0.525627880548543	7.179569230204795	-3.760980964262363	2.183122935884296e-4	0.01047481186653001	0.3871184594580148	glomeruli
PTMS	-0.5037211871199283	8.284106427928666	-3.7808999027236956	2.0257112836398534e-4	0.009909186708458756	0.3724104086929927	glomeruli
AEN	0.6555573567680107	6.175372368236033	3.731961028901667	2.4332786751140396e-4	0.011296721552797958	0.36139174986978606	glomeruli
MYL6	-0.4129526009129352	9.259766879484001	-3.8005039772502593	1.8813163162869706e-4	0.009247960793983207	0.35325469344158655	glomeruli
TBC1D1	-0.5845442912907043	7.328882621296665	-3.750850591906645	2.267549017681309e-4	0.010774642292502905	0.33603488641273405	glomeruli
WDR41	-0.5222525630851798	6.5005249617905845	-3.727510305308864	2.473960236020104e-4	0.01143266048240074	0.3206764744272963	glomeruli
FGR	0.8206736690486378	5.635440236952747	3.7104996605676077	2.6354415924882365e-4	0.012020685112224106	0.29562636457422187	glomeruli
ARRDC4	-0.6464452596266281	6.7876296994117755	-3.7357503384320596	2.3991415926159508e-4	0.01123349857934682	0.29485318792514903	glomeruli
GSTP1	-0.5729533212750831	7.895913414209207	-3.7347111063554745	2.4084585107295238e-4	0.01123349857934682	0.2757801752299551	glomeruli
CTNNA1	-0.45456612402594937	8.120209807705399	-3.7496395072172057	2.277846196659968e-4	0.010774642292502905	0.2755901297396539	glomeruli
C5AR1	0.7135192458733536	6.25715200657668	3.7052953124484773	2.686801406179525e-4	0.012191513348944921	0.2713040615646438	glomeruli
XPO1	-0.6104270188574636	6.577019171421416	-3.703493828977195	2.7047986526840853e-4	0.0122178922923946	0.24243657538568097	glomeruli
ALOX5	0.8013944032465177	5.9998620039717405	3.6919617290842015	2.8227303617114636e-4	0.012575861998059006	0.2337307567324256	glomeruli
H2BC17	0.7902105903321216	5.719100197282454	3.6839138751568377	2.907887216071153e-4	0.012678388262070227	0.206004292037405	glomeruli
GLS	-0.6632805293385533	7.823661133983964	-3.7128249264295166	2.612795218422828e-4	0.01201885800474501	0.18690263501403148	glomeruli
SRP9	-0.42105558418467837	7.785976659041793	-3.7103233097348642	2.637166658046773e-4	0.012020685112224106	0.17853273814903226	glomeruli
GOLGA6A	0.6964808080519559	7.307218266054415	3.6908636712495104	2.83420902628773e-4	0.012575861998059006	0.16877175278474432	glomeruli
SRGAP2B	-0.5218803614635638	8.731978047363787	-3.7505644241956237	2.2699781651325436e-4	0.010774642292502905	0.15264738856576532	glomeruli
TUBB	-0.5396728124414695	7.090375423064576	-3.6867379552917936	2.877732449459111e-4	0.012678388262070227	0.1504198351913857	glomeruli
CGNL1	-0.6796818519129137	7.176498900141679	-3.6853616486139096	2.8923912400007036e-4	0.012678388262070227	0.1408506092233237	glomeruli
WIPF3	-0.6231066846103887	6.829554025982608	-3.6839497785153643	2.907501985931622e-4	0.012678388262070227	0.12374234326414157	glomeruli
ITGAX	0.7652283095102616	5.973180509217484	3.657031621543789	3.210238133699141e-4	0.01353839877255703	0.12064363744941708	glomeruli
SERINC3	-0.500398447490694	7.1247159420276365	-3.6720087428000903	3.038314277495453e-4	0.013132851540829485	0.08608667048352103	glomeruli
MYO5B	0.6661845246886211	6.4420037334405125	3.6471726620184945	3.3283710104420404e-4	0.013849337963781237	0.08141138335133391	glomeruli
CD151	-0.5151637795181951	8.21675151477977	-3.6988929766336334	2.751280023271625e-4	0.012323749860132847	0.08049965599092523	glomeruli
ST3GAL6	-0.6857435101461347	6.479741901055487	-3.6605748477379145	3.168756070910607e-4	0.013521823778336836	0.08038775437987145	glomeruli
SELENOW	-0.46233931827105007	7.716721736316325	-3.67801137129949	2.971877737073289e-4	0.012901294349511231	0.06084888433717861	glomeruli
NPAP1L	0.7128598852847696	7.859936345875639	3.665260794049547	3.1146713193314177e-4	0.013395977021089607	0.047789238769571085	glomeruli
ITGB5	-0.6129843271093195	6.828986550513199	-3.654202259567587	3.243729672079134e-4	0.013610092532054207	0.03492316615559865	glomeruli
GOLM2	-0.4996235971571673	7.195460757638086	-3.6477351617059677	3.321522250171478e-4	0.013849337963781237	0.007772642011926401	glomeruli
WAC	-0.4848347237344301	7.634970031357273	-3.656785194987639	3.2131421099606833e-4	0.01353839877255703	0.004707250723930301	glomeruli
KDELR2	-0.5321904483021033	6.984865386158355	-3.6393625004953067	3.4248498324899974e-4	0.014075571360741678	-0.005316742690773424	glomeruli
ELOA3P	0.7947678359852747	7.347223376305632	3.6289064624125067	3.5581423909252587e-4	0.014504492640731096	-0.03261478274041796	glomeruli
ANAPC16	-0.5472715994927263	6.873539591169642	-3.627070585181237	3.5820444121569054e-4	0.01454281026927508	-0.035036928604637474	glomeruli
BANF1	-0.4350234973458898	7.290737216842091	-3.6346544101835603	3.4842751978084657e-4	0.014261351707601344	-0.03558152377525481	glomeruli
HEXIM1	-0.5763499931200539	6.411110315066135	-3.6149967678228574	3.743045129788072e-4	0.015135184097384995	-0.04728160919262159	glomeruli
ST6GALNAC6	-0.45484650318797964	7.234659062050353	-3.641651518768383	3.396304091854884e-4	0.01407361050955404	-0.048584229217820685	glomeruli
BCAM	-0.6007012518929669	9.545155629617826	-3.6987425801646747	2.7528120948043056e-4	0.012323749860132847	-0.06294159123668486	glomeruli
POLR2L	-0.48903473365994543	7.879277559163703	-3.639769857833522	3.419753310313107e-4	0.014075571360741678	-0.0739044168243197	glomeruli
TYRO3	-0.5684903898877153	7.706199270089455	-3.657120863901668	3.209187080994805e-4	0.01353839877255703	-0.07506063317229561	glomeruli
NEK7	-0.5213118956774772	6.787094077962204	-3.6105109915220703	3.804578621883489e-4	0.015322214626605473	-0.09050409808728865	glomeruli
FCF1	0.6463874276688462	10.308880422791962	3.664281126408542	3.125906085894464e-4	0.013395977021089607	-0.1746365873961544	glomeruli
AP2B1	-0.4622305874436877	7.14727859185976	-3.5812451269182097	4.2300030857762334e-4	0.016766194049076706	-0.195611028008571	glomeruli
RPN1	-0.5916899334104332	7.449769239415042	-3.593176064649206	4.051433075123516e-4	0.016251108350935448	-0.19680943969761966	glomeruli
SPCS3	-0.4857196975331457	7.21395439526426	-3.5848655263107383	4.175049264721603e-4	0.016614045248661998	-0.20420105039959324	glomeruli
SSTR4	0.7414978302427528	6.359180996199594	3.5571397963655045	4.613602040505677e-4	0.01779430817776574	-0.205924950572153	glomeruli
RNF11	-0.5183850126144713	7.365206222316008	-3.5869636048054954	4.1435106700099474e-4	0.016554233067274802	-0.20735248197457423	glomeruli
OR10H2	0.7139129410253837	5.7176467972410725	3.550019429632033	4.73302047500159e-4	0.01811554554325036	-0.21368710062050766	glomeruli
CALCOCO2	-0.4916246709537853	6.9233535232878785	-3.571550357426201	4.3805274899129864e-4	0.01722663908582252	-0.23181425104870623	glomeruli
F2R	-0.593462151187698	5.898611389659114	-3.5518041236249354	4.7028189443740627e-4	0.018068915085893908	-0.2340610163466046	glomeruli
SERBP1	-0.49943260866092687	7.356003595338758	-3.572329707657504	4.3682433393203815e-4	0.01722663908582252	-0.23597467344692724	glomeruli
DEGS2	0.7592399161076705	5.804344537885335	3.529695164199085	5.090056049954717e-4	0.019150983140671915	-0.2740535281419323	glomeruli
VNN2	0.8009028475611021	5.416619542823873	3.5268172585698108	5.142609495043146e-4	0.01917103643728352	-0.2922496554218581	glomeruli
S100A8	1.1522290477833703	6.908681644855947	3.5616797292753732	4.53894524089658e-4	0.017710717072261052	-0.3020830630451785	glomeruli
PTH1R	-0.6817135006291922	7.7817764469602775	-3.557513041178789	4.607420964069448e-4	0.01779430817776574	-0.3351869066335196	glomeruli
PITX1	0.7037734556099811	6.221759627717918	3.5056346136742027	5.54538654370737e-4	0.02022150409465364	-0.36574570262382355	glomeruli
OR9Q2	0.7427435904718156	6.026025850649516	3.494634340959693	5.766045386953132e-4	0.020799245733944607	-0.3832314424442167	glomeruli
OAZ1	-0.45229816900188163	8.64837869998983	-3.565060816325027	4.4840842301515553e-4	0.017564998695296794	-0.38867452001918856	glomeruli
FCN1	0.7506875587570807	6.0410543775242624	3.4959033748372157	5.74017553511671e-4	0.02078067879644418	-0.38980292110113535	glomeruli
ARF6	-0.44608982526016777	7.848909975307936	-3.546245707814039	4.7974823092337965e-4	0.018292453458934037	-0.3937156643837687	glomeruli
ATP6V1E1	-0.4678402682846453	7.488072406715766	-3.528792332909637	5.10648813881429e-4	0.019150983140671915	-0.3952870891815703	glomeruli
TSC22D3	-0.6405918817962759	6.956812592323129	-3.52888361338763	5.104824517577192e-4	0.019150983140671915	-0.4059543227806053	glomeruli
CALM1	-0.48328199912874686	7.173439260933411	-3.5120537004258274	5.420308888952977e-4	0.019881795636436023	-0.43134720558905304	glomeruli
GJC2	0.6594179328713973	6.210690133867304	3.479293822587595	6.087540099395421e-4	0.0216903982975665	-0.4413858167162541	glomeruli
RASSF8	-0.46613989603905875	7.18838203587962	-3.514913072858131	5.365449617535262e-4	0.019881795636436023	-0.44440760813680136	glomeruli
BMPR2	-0.5002172209143891	7.36887292624885	-3.512858803375118	5.40480937571796e-4	0.019881795636436023	-0.4626904750062142	glomeruli
CD79B	0.696868663625842	6.027727323442347	3.467787827860688	6.339616904568736e-4	0.02215110742822832	-0.4705763373733687	glomeruli
CAMK2N2	0.6811551822538734	5.986350623353248	3.4646245032605636	6.41061465623977e-4	0.0223214040877682	-0.47794223628379484	glomeruli
SRSF1	-0.4117019359196835	7.923318844784935	-3.5130406635439297	5.401314039872474e-4	0.019881795636436023	-0.48802271061283253	glomeruli
CBX2	0.8264072406695084	5.684056975928011	3.4593123704471704	6.531518160593007e-4	0.022507925812517756	-0.48891195751701666	glomeruli
PTPRB	-0.7039354714132845	7.073800384008333	-3.50017750378062	5.653843710810184e-4	0.02054229881594367	-0.4970037779951628	glomeruli
SPDYE3	0.7011370042470795	6.879523095317685	3.4701261710525273	6.287609257639428e-4	0.022046204767695168	-0.5027013276169514	glomeruli
MAGED2	-0.5012167061705525	7.173987127226619	-3.480181894190151	6.06847962755193e-4	0.0216903982975665	-0.5220339326292924	glomeruli
CASC3	-0.5547131111339719	6.443606248567214	-3.461929502409972	6.471688143905203e-4	0.02242858001962814	-0.5298538437647222	glomeruli
C1orf115	-0.4443243024895793	6.726502098624451	-3.476676557872068	6.144040656476636e-4	0.021771180107119332	-0.5302119554954645	glomeruli
CD46	-0.46463248830759757	7.554184622539577	-3.4908491599073836	5.843858875859495e-4	0.021004378783913626	-0.5305237489868464	glomeruli
CALCOCO1	-0.497818599695095	6.830093671293755	-3.472162521372012	6.242644169748294e-4	0.022018370956173577	-0.5323879798860327	glomeruli
UBE2Q2L	0.8634481572769647	5.946672678715667	3.441078902478543	6.962948329331586e-4	0.023120677432628196	-0.5423409345978705	glomeruli
DEFA1B	1.450012132583427	6.4279809344285885	3.4487948849543373	6.777219825881161e-4	0.023028157874230303	-0.5462992223441683	glomeruli
CORO1A	0.8326125558813533	5.69569539362057	3.439749346043464	6.995428759823384e-4	0.02315186785594353	-0.5464794594920352	glomeruli
DDX17	-0.40649698334526835	9.307639505931784	-3.530246153190534	5.080052112498947e-4	0.019150983140671915	-0.5528321181451581	glomeruli
SLC38A2	-0.6269414241477467	6.5174246724207885	-3.4536587757101764	6.662536942785886e-4	0.022802703229439204	-0.5534075740083919	glomeruli
MGAT5	-0.5592419950329256	7.027659027526283	-3.4787326464261024	6.099613402387069e-4	0.0216903982975665	-0.5666438484140803	glomeruli
TCEAL4	-0.5701176837087018	6.384536851133429	-3.448052060585338	6.79489626127221e-4	0.023028157874230303	-0.5669582733564615	glomeruli
GULP1	-0.5273949742417884	6.620637885638215	-3.4552055320548494	6.626449330527908e-4	0.022756860920045842	-0.5767762027105743	glomeruli
PCBP2	-0.4596929485562641	8.969600576622893	-3.511427074629546	5.432401280797238e-4	0.019881795636436023	-0.5775611589434444	glomeruli
SRSF6	-0.5350643172371942	6.7280776975576115	-3.4459142997036487	6.846008074453192e-4	0.023028157874230303	-0.5815098574098032	glomeruli
SMAD6	-0.6240603139445913	6.254419919965155	-3.4438983899043123	6.894536029692176e-4	0.02304613576858438	-0.5878769483022825	glomeruli
SAP18	-0.5324754566718238	6.919793299273953	-3.4457165516749177	6.850754179922057e-4	0.023028157874230303	-0.6159909546364775	glomeruli
PODXL	-0.5978799664765568	9.350483076858291	-3.559719683658945	4.571036811741054e-4	0.01776680509617802	-0.6237014807428629	glomeruli
NPHS2	-0.6820318807519465	8.368075131241095	-3.5281541926213382	5.11813271011176e-4	0.019150983140671915	-0.6433394026589774	glomeruli
NPEPL1	0.6727699983770706	6.092198539888108	3.40466774295637	7.905447284510815e-4	0.025299312454244716	-0.66219514161313775	glomeruli
CDC42EP4	-0.4932078793699406	7.180044700062038	-3.4450741382254253	6.866193861582429e-4	0.023028157874230303	-0.6634188203429101	glomeruli
NICN1	0.5436215910806091	7.447437686118182	3.436843709144768	7.066906245319289e-4	0.02331149204870455	-0.6671330653152792	glomeruli
NUPR1	-0.7391339742794902	7.131398932684226	-3.4473808780389255	6.810904995458889e-4	0.023028157874230303	-0.6685608326717176	glomeruli
IFI30	0.869448261342002	6.9594849062508	3.41838706989499	7.537130807509862e-4	0.024619657243553385	-0.6807766526471104	glomeruli
SPOCK1	-0.500675689529776	7.723630382226866	-3.4714785162843445	6.257714122965167e-4	0.022018370956173577	-0.6991168080190606	glomeruli
SGCA	0.703443848343481	6.2491102927241	3.3944951436187187	8.189334302221707e-4	0.025906196966144882	-0.706302180944502	glomeruli
BAMBI	-0.6029151933475692	6.58020282242111	-3.4139694146024064	7.653940770431659e-4	0.02479714969845392	-0.7134035603558653	glomeruli
NRP1	-0.5661811407678424	7.395997657100092	-3.4309715110408203	7.213450928188191e-4	0.023716880625531536	-0.7148708146683491	glomeruli
STAT1	-0.5841793992734146	7.332092572332159	-3.42280988423014	7.421855974578799e-4	0.02432234369708372	-0.7167563610089864	glomeruli
DNAJA1	-0.721617200200195	6.881543149855307	-3.412699562328893	7.687829608160188e-4	0.02479714969845392	-0.7214897265946103	glomeruli
CRB2	-0.5738961580915777	6.5408742052689774	-3.4140664273721453	7.65135751949012e-4	0.02479714969845392	-0.7274646602468469	glomeruli
CNBP	-0.44982389599112393	7.9944493714025	-3.4420463128086434	6.939403721674287e-4	0.02311905000696005	-0.7281580296074353	glomeruli
HSPA8	-0.892213654641534	8.723440079495573	-3.4612958363877104	6.486127049952294e-4	0.02242858001962814	-0.7311852317371956	glomeruli
SCOC	-0.5181961085448786	6.825691729960482	-3.3989502324001286	8.063853442447993e-4	0.025589975417996354	-0.7512434848035223	glomeruli
NPTN	-0.49144963221512145	7.24752178991521	-3.409551203771111	7.772456576021213e-4	0.024981472610365617	-0.754427035290699	glomeruli
ZNF140	-0.45316587866193103	7.442545856225533	-3.4126041898375954	7.690380490844804e-4	0.02479714969845392	-0.7584814078023374	glomeruli
SLAIN2	-0.442199613458975	6.933546998242102	-3.400340177358709	8.025073806854665e-4	0.025547758773059866	-0.7632068007399413	glomeruli
CYTIP	0.7004663996262055	5.752388866406617	3.349686200710657	9.556928708601958e-4	0.028953740510531855	-0.8132093756384249	glomeruli
SLC50A1	0.5569802564037838	6.413388934356163	3.3614416200708415	9.178877537681505e-4	0.02832177967626773	-0.8194171931307492	glomeruli
SOST	-0.7938397308646747	6.85728562476113	-3.3750930584915437	8.757377524854722e-4	0.027357938261446463	-0.8197935112446473	glomeruli
POU5F1	0.521920341713776	6.902995086118117	3.3718309216112954	8.85642316811977e-4	0.027511993241954774	-0.8225172430491732	glomeruli
WNT8A	0.7055190871122344	6.334638046408484	3.3561764930772466	9.346443680915945e-4	0.02856225553233345	-0.8237252697252737	glomeruli
STRAP	-0.5130476338180456	6.925758511902061	-3.375365319922548	8.749157998489288e-4	0.027357938261446463	-0.8368442299115024	glomeruli
GOLGA7	-0.46123940402795244	6.995524436267537	-3.3716626196352695	8.861561445105098e-4	0.027511993241954774	-0.849227371818789	glomeruli
GLO1	-0.5057852416095945	7.008604566855121	-3.3630188337324944	9.129229947747693e-4	0.028255530220991934	-0.877021101368122	glomeruli
CANX	-0.4678620151154333	8.4430967686505891	-3.404072464955568	7.921803062059075e-4	0.025299312454244716	-0.8869311384957204	glomeruli
MACF1	-0.38269129888314596	8.079640665357248	-3.3868891875965117	8.407786399187775e-4	0.026513610695300317	-0.9226504601805301	glomeruli
CALCRL	0.6687541281471859	6.040884997788518	3.3137281758505512	0.0010805410310847185	0.03248847862443948	-0.9392174986988362	glomeruli
ARRB2	0.6736131742012571	5.997543209713494	3.311567494603123	0.0010885069596639648	0.03248847862443948	-0.9439780372688791	glomeruli
CALM3	-0.4396879083798994	7.522861254086196	-3.3562054023873253	9.345515880970197e-4	0.02856225553233345	-0.9475087140333249	glomeruli
TIMP2	-0.5022610916668794	7.994875130083956	-3.3824351276571845	8.538226852474969e-4	0.0268405451023884	-0.9519377730314575	glomeruli
UBE2D3	-0.5094061509040335	7.613192617825908	-3.3554202718321986	9.370743986974177e-4	0.02856225553233345	-0.9693804543467799	glomeruli
AP2M1	-0.4259575707286355	7.6295495228502785	-3.351015536470819	9.513460606329128e-4	0.028909388775838936	-0.9735844406530587	glomeruli
GALNT15	0.770239527581363	5.650066822049525	3.2942071723050286	0.0011545239351373297	0.03415211215798567	-0.9966273727835455	glomeruli
TUBA1C	-0.6107060682087889	8.383482359519363	-3.356435582986242	9.338131652967946e-4	0.02856225553233345	-1.0167865540317678	glomeruli
PIANP	0.6382887184559419	5.879073920812098	3.280517420666746	0.0012091902605537847	0.03545543840009752	-1.0196237544666085	glomeruli
